source	target	has_mapping	needs_translation
BaseGameIsolated.Turn09_A_TelevisionInterview_International_Empathy_Gained = false;
BaseGame.Turn02_InT_Corporation_TaurusHolding = true;
BaseGame.Decision_Turn06_2ndCompanyChoice_Taurus = false;
BaseGame.Turn02_InT_Corporation_UnderhallConstruction = false;
BaseGame.Decision_Turn06_2ndCompanyChoice_Underhall = true;
//International Decisions and Events
BaseGame.Policy_Diplomacy_Wehlen_DefendBorder = false;
BaseGame.SuperpowerTradeWarHappened = true;
BaseGame.Policy_Diplomacy_Wehlen_JointOperation = true;
BaseGame.Wehlen_JointOperation = true;
BaseGame.Policy_Diplomacy_Valgsland_HeljiIsland_Recognised = false;
BaseGame.Policy_Diplomacy_Agnolia_HeljiIsland_Recognised = true;
//BFF-related
BaseGame.BFF_Damaged = true;
BaseGame.BFF_Destroyed = false;
BaseGame.Situation_Order_BFF_ThreatEliminated = true;
BaseGame.Situation_Order_BFF_ThreatContinues = false;
//Personal and Prologue
BaseGame.Relations_Franc_Opinion = -1;
BaseGame.Relations_Monica_Opinion = -1;
BaseGame.Relations_Marcel_Enemy = false;
BaseGame.Prologue_Party_Takeover_Diplomatic = true;
BaseGame.Prologue_Birthplace_Lachaven_Rich = true;
BaseGame.Prologue_Birthplace_Holsord_Middle = false;
BaseGame.Prologue_Birthplace_Deyr_Poor = false;
BaseGame.Shown_MiddleFinger_ToQueen = false; //always false bc it would facilitate getting the achievement in Rizia without playing the base game

////////// Additional useful variables /////////
//Alliances
BaseGame.Policy_Diplomacy_ANMember = true;
BaseGame.Policy_Diplomacy_Neutrality = true;
BaseGame.Reform_Alliance_PFJP = false;
BaseGame.Decision_Turn05_SPAid_AcceptArcasia = true;
BaseGame.Decision_Turn05_SPAid_AcceptUnitedContana = false;
//Trade Deals (with Gasom)
BaseGame.Policy_Diplomacy_Agnolia_Trade = true;
BaseGame.Lespia_TradeDeal = true;
BaseGame.Bill_Turn08_SpecialZoneCentralization_Signed = false;
BaseGame.Decision_Turn06_GasomStake_Keep = false;
BaseGame.EconomyAction_InternationalLoan = true;
BaseGame.Gasom_AnrakaOwnsMajority = false;
BaseGame.Gasom_BetrayedAnrakaQinalGalmland = false;
BaseGame.Gasom_BetrayedRumburgRizia = false;
//National Decisions and Events
BaseGame.Media_SordlandToday_Bias = true;
BaseGame.Policy_Diplomacy_RelaxedImmigration = true;
BaseGame.Bill_Turn09_StrongWomensRights_Signed = false;
BaseGame.Bill_Turn09_WeakWomensRights_Signed = true;
BaseGame.Bill_Turn04_WorkersRights_Signed = false;
//BFF-related
BaseGame.Situation_Law_BludishReconciliation = false;
BaseGame.Situation_Law_BludishOppression = true;		0	0
0x010000460001C377		0	0
Military_CompulsoryMilitaryService		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_CompulsoryMilitaryService		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C37B		0	0
Military_SordishGeneralStaff		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_SordishGeneralStaff		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C37F		0	0
Military_Gendarmerie		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_Gendarmerie		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C383		0	0
Military_JointMilitaryExercises		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_JointMilitaryExercises		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C387		0	0
Military_IncreasedFunding		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_IncreasedFunding		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C38B		0	0
Military_DecreasedFunding		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_DecreasedFunding		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C38F		0	0
Military_Modernisation		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_Modernisation		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C393		0	0
Military_Expansion		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_Expansion		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C397		0	0
Military_UCNavalAccess		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_UCNavalAccess		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C39B		0	0
Military_ArcasiaAirAccess		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_ArcasiaAirAccess		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C39F		0	0
Military_ATO_Officers		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_ATO_Officers		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3A3		0	0
Military_CSP_Officers		0	0
Sordland/Policies		0	0
BaseGame.Policy_Military_CSP_Officers		0	0
Military	軍隊	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3A7		0	0
Diplomacy_Agnolia_Alliance		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Agnolia_Alliance		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3AB		0	0
Diplomacy_Agnolia_Heljiland_Recognised		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Agnolia_HeljiIsland_Recognised		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3AF		0	0
Diplomacy_Agnolia_Trade		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Agnolia_Trade		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3B3		0	0
Diplomacy_ANMember		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_ANMember		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3B7		0	0
Diplomacy_OMECMember		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_OMECMember		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3BB		0	0
Diplomacy_ATO		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_ATO		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3BF		0	0
Diplomacy_CSP		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_CSP		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3C3		0	0
Diplomacy_TightenedImmigration		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_TightenedImmigration		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3C7		0	0
Diplomacy_RelaxedImmigration		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_RelaxedImmigration		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3CB		0	0
Diplomacy_EmbargoingUnitedContana		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_EmbargoingUnitedContana		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3CF		0	0
Diplomacy_EmbargoingArcasia		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_EmbargoingArcasia		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3D3		0	0
Diplomacy_EmbargoingRumburg		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_EmbargoingRumburg		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3D7		0	0
Diplomacy_Neutrality		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Neutrality		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3DB		0	0
Diplomacy_TradeInitiative		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_TradeInitiative		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3DF		0	0
Diplomacy_CoalitionIntervention		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_CoalitionIntervention		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3E3		0	0
Diplomacy_Lespia_Alliance		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Lespia_Alliance		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3E7		0	0
Diplomacy_TradeZone_Lespia		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_TradeZone_Lespia		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3EB		0	0
Diplomacy_Valgsland_Alliance		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Valgsland_Alliance		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3EF		0	0
Diplomacy_TradeZone_Valgsland		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_TradeZone_Valgsland		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3F3		0	0
Diplomacy_Valgsland_Heljiland_Recognised		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Valgsland_HeljiIsland_Recognised		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3F7		0	0
Diplomacy_Wehlen_Trade		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Wehlen_Trade		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3FB		0	0
Diplomacy_Wehlen_DefendBorder		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Wehlen_DefendBorder		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C3FF		0	0
Diplomacy_Wehlen_JointOperation		0	0
Sordland/Policies		0	0
BaseGame.Policy_Diplomacy_Wehlen_JointOperation		0	0
Diplomacy		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C403		0	0
Economy_Alphonsonomics		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_Alphonsonomics		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C407		0	0
Economy_LuxuryTax		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_LuxuryTax		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C40B		0	0
Economy_IncreasedTaxCorps		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_IncreasedTaxCorps		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C40F		0	0
Economy_IncreasedTaxSME		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_IncreasedTaxSME		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C413		0	0
Economy_HighwayProject		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_HighwayProject		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C417		0	0
Economy_RailwayProject		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_RailwayProject		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C423		0	0
Economy_TaxBreaksForPrivateCorps		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_TaxBreaksForPrivateCorps		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C427		0	0
Economy_TaxBreakForSME		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_TaxBreakForSME		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C42B		0	0
Economy_PortProject		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_PortProject		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C42F		0	0
Economy_AgriculturalZone		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_AgriculturalZone		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C433		0	0
Economy_ReliefAct		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_ReliefAct		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C437		0	0
Economy_RegionalInvestment_Agnland		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_RegionalInvestment_Agnland		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C43B		0	0
Economy_RegionalInvestment_Bergia		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_RegionalInvestment_Bergia		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C43F		0	0
Economy_RegionalInvestment_Lorren		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_RegionalInvestment_Lorren		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C443		0	0
Economy_AirportProject		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_AirportProject		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C447		0	0
Economy_IndustrialZone		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_IndustrialZone		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C44B		0	0
Economy_TransportInfraPrivatization		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_WIPTransportInfraPrivatization		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C44F		0	0
Economy_ATOArea		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_ATOArea		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C453		0	0
Economy_CSPArea		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_CSPArea		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C457		0	0
Economy_IndustrialExpansion_Agricultural		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_IndustrialExpansion_Agricultural		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C45B		0	0
Economy_IndustrialExpansion_Automotive		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_IndustrialExpansion_Automotive		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C45F		0	0
Economy_IndustrialExpansion_Electronics		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_IndustrialExpansion_Electronics		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C463		0	0
Economy_IndustrialExpansion_Military		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_IndustrialExpansion_Military		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C467		0	0
Economy_MarketEconomy		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_MarketEconomy		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C46B		0	0
Economy_PlannedEconomy		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_PlannedEconomy		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C46F		0	0
Economy_MixedEconomy		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_MixedEconomy		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C473		0	0
Economy_PromotePlanned		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_PromotePlanned		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C477		0	0
Economy_PromoteMarket		0	0
Sordland/Policies		0	0
BaseGame.Policy_Economy_PromoteMarket		0	0
Economy	經濟	1	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C47B		0	0
Law_ReligiousHarmony		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_ReligiousHarmony		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C47F		0	0
Law_StabilityDecree		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_StabilityDecree		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C483		0	0
Law_AntiCorruptionPolice		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_AntiCorruptionPolice		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C487		0	0
Law_IncreasedJusticeFunding		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_IncreasedJusticeFunding		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C48B		0	0
Law_DecreasedJusticeFunding		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_DecreasedJusticeFunding		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C48F		0	0
Law_ElectoralFundingReform		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_ElectoralFundingReform		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C493		0	0
Law_WorkersRightsReform		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_WorkersRightsReform		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C497		0	0
Law_EmergencyDecree		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_EmergencyDecree		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C49B		0	0
Law_Amendment_NoCourt		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Amendment_NoCourt		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C49F		0	0
Law_Amendment_Default		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Amendment_Default		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4A3		0	0
Law_Honorary_Default		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Honorary_Default		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4A7		0	0
Law_Honorary_NoImmunity		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Honorary_NoImmunity		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4AB		0	0
Law_Honorary_Presidents		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Honorary_Presidents		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4AF		0	0
Law_Honorary_Abolished		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Honorary_Abolished		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4B3		0	0
Law_Judges_Impeachment_Default		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Judges_Impeachment_Default		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4B7		0	0
Law_Judges_Impeachment_Assembly		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Judges_Impeachment_Assembly		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4BB		0	0
Law_Judges_Impeachment_President		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Judges_Impeachment_President		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4BF		0	0
Law_TermLimits_2		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_TermLimits_2		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4C3		0	0
Law_TermLimits_Default		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_TermLimits_Default		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4C7		0	0
Law_Decree_Default		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Decree_Default		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4CB		0	0
Law_Decree_Stronger		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Decree_Stronger		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4CF		0	0
Law_Decree_Weaker		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Decree_Weaker		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4D3		0	0
Law_Decree_Removed		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Decree_Removed		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4D7		0	0
Law_Threshold_3		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Threshold_3		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4DB		0	0
Law_Threshold_8		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Threshold_8		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4DF		0	0
Law_Threshold_15		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Threshold_15		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4E3		0	0
Law_Threshold_Default		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Threshold_Default		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4E7		0	0
Law_Ministers_Assembly		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Ministers_Assembly		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4EB		0	0
Law_Ministers_ConfidenceVote		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Ministers_ConfidenceVote		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4EF		0	0
Law_Ministers_Default		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Ministers_Default		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4F3		0	0
Law_Impeachment_Assembly		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Impeachment_Assembly		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4F7		0	0
Law_Impeachment_Default		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Impeachment_Default		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4FB		0	0
Law_Impeachment_Harder		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Impeachment_Harder		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C4FF		0	0
Law_Impeachment_Removed		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Impeachment_Removed		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C503		0	0
Law_Veto_Default		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Veto_Default		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C507		0	0
Law_Veto_Limited		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Veto_Limited		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C50B		0	0
Law_Veto_Loophole		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Veto_Loophole		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C50F		0	0
Law_Veto_Removed		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Veto_Removed		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C513		0	0
Law_ReformCommittee		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_ReformCommittee		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C517		0	0
Law_Ban_WPB		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Ban_WPB		0	0
Law		0	0
AppBundle_Main		0	0
StoryPack_Main		0	0
0x010000460001C51B		0	0
Law_Ban_BFP		0	0
Sordland/Policies		0	0
BaseGame.Policy_Law_Ban_BFP		0	0
Law		0	0
AppBundle_Main		0	0
